10060	11	12	12	8	4	1	10	10	4	10	13	6	13	1	2	19	2	15	2	9	16	22	4	3	1	7	5	15	6	2	11	3	33	34	3	1	5	1	11	5	8	3	13	3	5	6	2
10061	12	13	13	9	5	2	11	11	5	1	14	12	1	14	3	20	17	16	3	10	17	22	5	4	2	8	6	16	7	3	12	4	1	1	4	1	6	2	12	5	9	7	14	4	6	7	3
10062	13	14	14	10	1	6	7	12	6	2	15	1	2	1	4	21	1	18	4	11	18	1	6	5	3	9	7	17	8	30	31	5	2	2	5	2	7	3	13	1	10	7	8	5	7	8	4
10063	14	15	15	11	2	1	7	13	7	3	16	2	3	14	5	16	2	1	5	12	19	2	7	6	4	10	8	18	9	30	31	6	3	3	6	3	8	3	14	2	6	1	1	6	8	9	5
10064	15	16	16	12	3	2	7	14	8	10	17	12	4	1	6	1	3	2	6	20	21	3	8	7	5	11	9	19	10	1	1	7	4	4	7	4	9	1	15	3	6	2	2	9	9	10	6
10065	16	17	17	13	5	3	1	8	9	1	18	1	13	14	7	2	4	3	7	1	1	4	9	8	6	12	10	20	11	2	2	32	5	5	8	5	10	2	16	4	1	3	8	1	10	11	7
10066	17	18	18	14	1	4	2	1	10	2	19	2	1	1	15	3	5	4	8	2	21	22	10	24	7	13	27	21	12	3	3	1	6	6	9	1	11	3	17	5	6	4	1	2	11	1	8
10067	1	19	19	15	2	5	3	2	11	3	11	3	2	2	1	4	6	5	19	3	1	1	11	1	8	14	1	22	13	30	4	32	7	7	10	1	12	3	18	6	1	5	2	3	10	2	9
10068	1	20	20	16	3	6	4	3	12	4	11	4	3	3	2	5	17	6	19	20	2	2	12	2	9	15	2	23	14	1	5	1	8	34	11	2	13	1	19	7	6	6	3	4	10	3	10
10069	2	21	21	17	4	6	5	4	13	5	1	5	4	4	3	6	17	18	1	1	3	3	13	3	25	16	3	24	29	2	6	2	9	1	12	3	14	2	20	8	1	7	8	9	1	4	11
10070	3	22	22	18	5	1	6	5	14	6	2	6	5	14	4	7	1	1	2	2	4	4	23	4	25	17	4	28	1	3	7	3	10	2	13	4	15	3	21	9	2	8	1	1	2	11	12
10071	4	23	23	19	1	2	7	6	15	7	3	12	6	1	5	8	2	2	3	3	5	5	1	5	1	26	5	1	2	30	8	32	11	3	14	5	2	4	22	10	3	7	2	2	3	1	1
10072	5	24	24	20	5	3	1	7	16	10	4	1	7	2	6	9	17	3	4	4	6	6	23	6	25	1	6	2	3	1	9	1	12	4	15	6	1	3	23	11	4	1	3	3	10	2	2
10073	6	25	25	4	1	4	2	8	9	1	11	2	8	3	7	10	1	4	5	5	7	7	1	7	1	2	7	3	4	30	10	32	13	5	16	1	2	1	24	12	5	2	4	4	1	11	3
10074	7	26	3	1	2	5	7	9	1	2	1	3	9	4	8	11	2	5	6	20	8	8	2	8	2	3	27	4	5	1	11	32	14	6	17	1	2	2	25	13	6	3	5	5	2	1	12
10075	8	27	1	2	3	6	1	10	2	10	2	12	10	5	9	12	17	6	7	1	9	9	23	9	3	4	27	5	6	2	12	1	15	7	18	2	1	3	26	5	7	7	6	6	3	2	1
10076	9	28	2	3	4	7	2	11	9	1	3	12	11	6	10	16	1	7	19	2	10	10	1	10	4	5	1	6	7	3	13	2	16	8	35	3	2	4	27	1	8	1	7	7	4	3	12
10077	10	29	3	4	5	6	7	12	9	2	4	1	12	7	11	1	17	8	1	3	11	11	2	24	5	6	2	7	8	4	14	3	17	9	1	4	2	5	28	2	9	2	8	8	5	4	12
10078	11	2	3	5	6	1	1	13	1	3	5	2	13	8	15	2	1	9	2	4	12	12	3	1	6	7	3	28	9	5	15	4	18	10	35	1	1	6	29	3	10	3	9	9	6	11	1
10079	1	1	1	4	7	2	2	14	2	4	6	3	14	9	1	3	2	10	3	5	21	22	4	24	7	8	4	1	10	6	16	5	19	11	1	1	2	7	30	5	11	4	10	10	7	1	2
10080	1	2	2	1	8	3	3	8	3	5	7	4	15	10	2	4	3	11	19	6	1	1	5	1	8	9	27	2	29	7	17	6	20	34	2	2	1	8	4	1	12	5	11	11	10	2	3
10081	2	3	3	2	9	4	4	1	4	6	8	5	16	14	3	5	4	18	1	20	2	2	6	24	9	10	27	3	1	8	18	7	21	1	3	3	2	9	1	5	13	6	12	12	10	3	4
10082	3	4	4	3	5	5	5	8	5	7	9	6	17	1	4	6	5	1	2	1	3	3	7	24	10	11	1	4	29	30	19	8	22	2	4	4	3	10	4	1	6	7	13	13	1	4	5
10083	4	5	5	4	1	6	7	1	6	8	11	7	18	2	5	7	6	2	3	2	21	22	8	1	11	12	2	5	1	1	20	9	23	3	35	5	4	11	4	2	1	7	14	14	2	5	6
10084	5	6	3	5	2	7	1	2	7	9	1	8	13	14	6	8	7	3	4	3	1	22	9	2	12	26	3	6	2	2	21	10	24	4	1	6	2	12	1	5	2	1	15	15	3	6	7
10085	6	2	1	6	3	8	2	3	8	10	2	9	1	1	7	16	8	18	5	4	2	1	10	3	13	1	4	7	3	3	22	11	25	34	2	7	2	3	2	1	3	2	16	16	4	7	8
10086	1	2	2	7	4	9	3	4	9	1	3	12	2	2	8	1	9	1	19	5	3	2	11	4	14	2	5	8	4	4	23	12	26	1	35	8	1	1	3	5	4	7	17	17	5	8	9
10087	1	1	3	8	5	10	4	5	10	2	4	12	3	3	9	2	10	2	1	20	21	3	12	24	15	3	6	9	5	5	24	13	27	2	1	9	2	2	4	1	5	1	8	18	6	9	10
10088	1	2	3	9	5	11	5	6	11	3	5	1	4	14	10	3	11	3	2	1	1	4	13	1	16	4	7	10	6	30	25	14	28	3	35	10	1	3	5	2	6	2	1	19	7	10	11
10089	2	3	1	4	1	12	6	7	12	10	6	2	13	1	11	4	12	18	3	2	2	5	23	2	17	5	8	11	7	1	26	15	29	4	1	11	2	1	6	3	1	3	8	20	10	11	12
10090	3	4	2	1	2	13	7	8	13	1	7	3	1	2	12	5	13	1	4	3	3	6	1	24	18	26	9	12	8	2	31	32	30	5	2	12	3	2	7	4	2	7	1	9	1	12	13
10091	4	5	3	2	3	6	8	1	14	10	8	4	2	3	13	6	14	2	5	4	4	7	23	1	19	26	10	13	9	3	31	1	31	6	3	13	4	3	8	5	3	7	2	1	2	13	14
10092	5	2	4	3	4	1	9	2	15	1	9	5	3	4	15	7	15	3	6	5	5	8	1	2	20	1	11	14	29	30	1	2	32	34	4	14	2	4	9	1	4	1	3	2	3	14	12
10093	6	2	5	4	5	2	10	3	9	2	10	6	4	5	1	8	16	4	7	6	6	9	2	3	21	2	12	28	29	1	2	3	33	1	5	15	1	5	10	5	5	2	8	3	4	15	1
10094	7	1	6	1	6	3	11	4	1	3	11	7	5	6	2	9	17	5	8	20	7	10	3	4	22	3	13	1	1	2	3	32	33	34	35	16	2	6	11	1	6	7	1	4	5	16	2
10095	8	2	7	2	7	4	12	5	2	4	12	12	6	14	3	16	18	6	19	1	8	11	4	5	25	4	14	2	2	3	4	1	1	1	1	1	3	7	12	2	6	1	2	5	6	17	3
10096	9	3	8	4	8	5	13	6	9	5	13	1	7	1	4	1	19	7	1	2	9	12	5	24	1	5	15	3	3	30	5	2	2	2	35	1	4	8	13	3	1	2	3	6	10	18	4
10097	10	4	9	1	9	6	14	7	9	6	14	2	8	2	5	2	17	8	2	3	21	13	6	1	2	6	16	28	29	1	6	3	3	3	1	1	2	9	14	4	2	3	8	7	1	19	5
10098	11	2	3	2	10	7	15	8	1	7	15	12	13	3	6	3	1	9	3	4	1	14	7	2	25	7	17	1	1	2	7	4	4	4	2	1	1	10	15	5	3	7	1	8	2	20	6
10099	12	1	3	3	11	8	16	9	2	8	11	1	1	4	7	4	17	10	4	5	21	15	8	3	1	8	18	2	2	30	8	5	5	5	3	1	2	11	16	6	4	1	8	9	3	21	7
10100	13	2	1	4	12	9	17	10	3	9	1	2	2	5	8	5	1	11	19	20	1	16	9	4	2	9	19	3	3	30	9	6	33	6	35	1	3	12	17	7	6	2	8	10	4	22	8
10101	14	3	2	5	13	10	18	11	4	10	11	3	3	6	15	6	2	12	1	1	2	22	10	5	3	10	27	4	4	1	10	7	1	7	35	2	4	13	18	5	1	3	8	11	5	23	9
10102	15	4	3	4	14	11	19	12	5	11	1	4	4	7	15	7	3	13	19	2	3	1	11	24	4	11	1	5	5	2	11	8	2	8	35	1	5	14	19	1	2	4	1	12	10	24	10
10103	16	5	4	1	15	12	20	13	6	10	2	5	5	14	1	8	4	14	1	3	4	2	12	1	5	12	2	6	29	30	12	9	3	9	35	1	6	15	20	5	3	5	8	13	1	25	11
10104	17	6	5	2	16	13	21	14	7	1	3	6	6	14	2	9	5	15	2	4	5	3	13	2	25	13	3	7	1	30	13	32	33	10	1	1	7	16	21	1	4	6	1	14	2	11	12
10105	18	7	6	3	5	14	22	15	8	2	4	7	7	1	3	10	17	16	3	5	6	4	14	3	1	26	27	8	2	1	14	1	1	11	35	1	8	17	22	2	5	7	8	9	3	1	13
10106	19	8	7	4	5	15	23	16	9	3	5	8	8	2	4	11	1	17	4	6	7	5	15	4	2	1	27	28	29	2	15	2	2	34	1	2	9	18	23	3	6	8	1	9	4	2	12
10107	20	9	8	5	1	16	24	17	10	4	6	9	9	14	5	12	17	18	5	7	8	22	16	5	3	2	27	1	1	3	16	3	3	34	2	3	10	3	24	5	7	9	2	1	5	3	1
10108	1	10	9	6	2	17	25	18	11	10	7	10	13	1	6	13	1	19	19	8	9	1	17	6	4	3	1	2	2	4	17	4	4	34	3	4	11	1	25	1	8	10	3	9	6	4	12
10109	1	2	10	7	3	18	26	8	12	1	11	11	1	2	7	14	2	20	1	9	10	2	18	7	25	4	2	3	3	5	18	5	5	1	4	5	12	2	26	2	9	11	4	1	10	5	12
10110	1	1	11	8	4	19	27	1	13	2	1	12	2	3	8	15	3	21	2	10	21	3	19	8	1	5	3	4	29	30	19	6	33	2	35	6	13	3	27	3	10	7	5	2	1	11	1
10111	2	2	3	9	5	6	28	2	14	3	2	13	13	14	9	16	4	22	3	11	1	4	20	9	2	6	4	5	29	1	20	7	1	3	1	1	2	4	28	4	11	1	6	3	2	1	2
10112	3	3	1	10	6	1	29	3	15	4	3	14	1	14	15	17	5	18	4	12	2	5	21	10	3	7	5	6	1	2	21	8	2	34	35	1	1	5	29	5	12	2	8	4	10	2	3
10113	4	4	2	11	5	2	30	4	16	5	4	15	2	1	1	16	6	1	5	13	3	22	23	11	4	8	6	7	2	3	22	32	3	1	1	2	2	6	4	6	13	3	1	5	10	3	4
10114	5	5	3	12	1	3	7	5	17	6	5	16	3	2	2	1	7	2	6	14	4	22	1	12	25	9	7	8	3	4	23	1	4	2	35	3	3	3	1	7	14	4	2	6	1	11	5
10115	6	6	1	13	5	4	7	6	18	10	6	17	4	3	15	2	8	3	7	15	5	1	2	13	1	10	8	9	4	5	24	32	5	3	1	4	4	3	2	8	15	5	8	7	2	1	6
10116	7	7	2	14	1	5	1	7	19	1	7	18	5	14	1	3	9	4	8	16	6	22	3	14	2	11	27	28	5	6	25	1	6	4	35	5	5	1	4	9	16	6	1	8	10	2	7
10117	8	8	3	4	2	6	2	8	20	2	8	19	6	1	2	4	10	5	9	17	21	1	4	15	3	12	27	1	6	7	26	2	7	34	1	6	6	2	1	5	17	7	2	9	1	3	8
10118	9	9	4	1	3	1	3	9	21	3	9	20	7	2	3	5	11	6	19	18	1	22	23	16	4	13	1	2	29	8	27	3	8	1	35	7	7	3	2	1	18	8	8	1	10	4	9
10119	10	10	5	2	5	2	4	10	22	4	10	21	13	14	4	6	12	7	1	19	2	1	23	17	5	26	2	3	1	9	28	4	9	2	1	8	2	3	3	2	19	9	1	2	1	5	10
10120	11	11	6	3	1	3	5	8	23	10	11	22	1	1	5	7	13	18	2	20	3	2	1	18	6	1	3	4	2	10	29	5	10	34	35	9	1	1	4	3	6	10	2	3	10	6	11
10121	12	12	7	4	2	4	6	1	24	1	12	23	2	2	6	8	14	1	3	21	21	22	2	19	7	2	4	5	3	11	31	32	11	34	1	10	2	2	5	4	1	11	3	4	1	7	12
10122	13	13	8	5	5	6	7	2	25	2	11	24	13	3	7	9	15	2	4	22	1	1	3	20	8	26	5	6	4	12	1	1	12	1	2	11	2	3	6	5	2	7	4	5	2	8	1
10123	14	14	9	6	1	1	8	3	26	3	1	25	1	4	8	10	16	18	5	20	2	2	4	21	9	1	6	7	5	30	2	32	33	2	3	1	1	4	7	6	3	1	5	6	3	11	2
10124	1	15	10	7	2	2	9	4	9	4	2	26	2	5	9	11	17	1	6	1	3	3	5	22	10	2	27	8	29	1	3	1	1	34	4	1	2	5	8	7	6	2	6	7	4	1	3
10125	1	16	11	8	3	3	7	5	9	5	3	27	3	14	10	12	18	2	19	2	4	4	6	23	11	3	1	9	1	2	4	2	2	1	5	1	3	6	9	8	1	3	7	9	5	2	12
10126	1	17	3	9	5	4	1	6	9	6	4	28	13	1	11	13	19	3	1	3	5	5	7	24	12	4	2	10	2	3	5	3	33	2	6	2	4	7	10	5	2	4	8	1	6	11	1
10127	2	18	3	10	1	5	2	7	1	7	5	29	1	2	12	14	20	4	2	4	6	22	8	24	13	5	3	11	3	30	6	4	33	3	7	3	5	8	4	1	3	5	9	2	10	1	2
10128	3	19	1	11	2	6	3	8	2	8	6	30	2	3	13	15	17	5	19	5	7	1	9	1	14	6	4	12	29	1	7	5	1	4	35	4	2	9	1	2	4	6	8	3	1	2	3
10129	4	20	2	12	3	1	4	9	3	9	7	31	3	14	15	16	1	6	1	6	8	2	10	24	25	26	5	13	1	2	8	6	2	5	1	5	1	3	2	3	5	7	1	4	2	3	4
10130	5	21	3	13	5	6	5	10	9	10	8	32	4	1	1	17	2	7	2	7	9	3	11	1	1	1	6	14	2	3	9	7	3	34	2	6	2	1	3	4	6	1	8	5	3	11	5
10131	6	22	4	14	1	1	6	11	1	10	9	33	5	2	15	18	3	8	3	8	10	22	12	2	2	2	7	28	29	4	10	8	4	1	3	7	3	2	4	5	7	2	1	6	4	1	12
10132	7	23	5	15	2	2	7	12	2	1	10	34	6	3	1	19	4	18	4	9	21	1	23	3	25	3	8	1	29	5	11	9	5	2	4	8	4	3	1	6	6	3	2	7	5	11	1
10133	8	24	6	16	3	3	8	13	3	2	11	35	7	4	2	16	17	1	5	10	21	22	1	4	1	4	9	2	1	6	12	10	6	3	5	9	5	3	2	7	6	4	3	8	6	1	2
10134	9	25	7	17	4	4	9	14	9	3	1	12	13	5	3	1	1	2	19	11	1	1	2	5	2	5	10	3	2	30	13	11	7	4	6	10	6	1	4	5	1	5	4	9	7	2	3
10135	10	26	8	18	5	5	10	15	1	4	2	1	1	14	4	2	17	3	19	12	2	2	3	6	3	26	11	4	3	1	14	32	8	5	7	11	7	3	4	1	2	6	5	10	8	3	4
10136	11	27	3	19	6	6	11	16	2	5	3	2	13	1	5	3	1	18	1	13	3	3	4	7	4	1	12	5	4	30	15	1	33	6	8	12	8	1	1	2	3	7	8	11	9	4	5
10137	12	28	1	20	7	7	12	17	3	6	4	3	1	2	6	4	2	1	2	14	4	22	5	8	5	2	27	28	5	1	16	2	33	7	35	13	9	2	2	3	4	1	1	9	10	11	6
10138	13	29	2	21	8	8	13	8	4	7	5	12	2	14	7	5	3	2	19	15	5	1	6	9	6	3	27	1	6	2	17	3	1	8	1	14	10	3	3	5	6	2	2	1	11	1	7
10139	14	30	3	22	9	9	14	1	5	8	6	1	13	1	8	16	4	3	19	16	6	2	7	10	7	4	1	2	29	3	18	4	2	9	2	15	11	4	4	1	1	7	3	9	12	2	8
10140	15	31	1	23	10	6	15	2	6	9	7	2	1	2	9	1	5	18	1	20	7	3	8	11	8	5	2	3	1	30	31	5	3	10	3	16	12	3	5	2	6	1	4	1	13	3	9
10141	16	32	2	24	5	1	16	3	7	10	11	3	2	3	10	2	17	1	2	1	8	4	23	12	9	6	3	4	2	1	1	6	33	11	4	17	13	3	6	3	1	2	5	2	10	4	10
10142	17	33	3	25	1	2	17	4	8	10	11	4	3	4	11	3	1	2	19	2	21	5	1	13	10	7	27	5	3	2	2	7	1	12	5	18	14	1	4	4	6	3	6	3	1	5	11
10143	18	34	4	26	2	3	18	5	9	10	1	5	4	5	12	16	2	18	1	3	1	22	2	14	11	8	27	6	4	3	3	8	2	13	6	19	15	2	1	5	6	4	8	4	2	6	12
10144	19	2	5	27	3	4	19	6	10	1	11	6	5	6	13	16	3	1	2	4	2	22	3	15	12	9	1	7	5	4	31	9	3	14	7	20	16	3	2	6	1	5	1	5	10	11	13
10145	20	1	6	28	4	5	20	7	11	2	1	7	6	7	14	1	4	18	19	5	3	1	4	16	13	10	27	28	6	5	1	10	33	15	8	21	17	3	3	7	6	6	2	6	1	1	14
10146	21	2	7	29	5	6	21	8	12	3	2	8	7	14	15	2	17	1	1	6	4	2	5	17	14	11	1	1	7	30	31	11	1	34	9	22	18	1	4	8	1	7	3	7	10	2	15
10147	1	3	8	30	6	7	22	9	13	4	3	9	8	1	15	3	1	2	19	7	21	3	23	18	15	12	2	2	8	1	1	12	2	1	10	23	19	2	1	9	2	8	4	8	1	11	12
10148	1	4	3	4	7	8	23	8	14	10	4	10	9	2	1	4	2	3	1	8	1	4	1	19	16	13	3	3	9	2	2	13	3	2	35	24	2	3	2	10	6	9	5	9	2	1	1
10149	2	5	1	1	5	9	24	1	15	1	5	11	10	3	2	5	3	4	2	9	2	22	2	24	25	14	4	4	10	30	3	14	4	3	1	1	1	4	3	11	6	10	6	10	3	2	2
10150	3	6	2	2	5	10	25	2	16	2	6	12	11	4	3	6	4	5	3	10	3	1	3	24	1	15	5	28	29	1	4	15	5	4	35	1	2	5	4	12	1	11	7	9	4	3	3
10151	1	7	3	3	1	11	26	3	17	10	7	13	12	5	4	7	5	6	4	11	4	2	4	1	2	16	6	1	1	2	5	32	33	5	35	1	3	3	5	13	2	12	8	1	5	4	4
10152	1	2	4	4	5	12	27	4	18	1	8	14	13	6	5	8	6	18	5	12	5	22	23	2	3	17	7	2	2	3	6	1	1	6	1	2	4	1	6	14	3	7	1	2	6	5	12
10153	2	1	5	5	1	6	7	5	19	2	9	15	14	7	6	16	7	1	6	13	6	1	1	24	4	18	8	3	3	4	7	2	2	7	35	3	5	2	4	15	6	1	2	3	7	6	1
11001	3	2	6	6	2	1	7	8	20	3	10	16	15	8	15	1	8	2	7	14	7	2	2	1	5	19	9	4	4	5	8	32	3	34	1	4	6	3	1	5	1	2	3	4	8	7	12
11002	4	3	7	7	3	2	1	1	21	4	11	17	13	9	1	2	9	3	8	15	8	3	3	2	6	20	27	28	29	6	9	1	4	1	2	5	2	4	2	1	6	3	4	5	9	8	1
11003	1	4	8	8	4	3	2	2	22	5	1	18	1	10	2	3	10	4	9	16	9	4	4	24	7	21	27	1	1	30	31	2	5	2	3	1	1	5	3	2	6	4	5	6	10	9	2
11004	1	5	9	9	5	4	7	8	23	10	2	19	2	11	3	4	11	5	10	17	10	5	23	1	25	22	1	2	2	1	1	3	6	3	4	1	2	6	4	3	1	7	6	9	11	10	3
11005	1	6	10	10	6	5	7	1	24	1	3	20	3	12	4	5	12	6	11	18	11	6	1	2	25	23	27	3	3	30	2	4	7	4	5	2	3	7	5	4	2	7	7	1	12	11	12
11006	1	2	11	11	7	6	1	8	25	2	4	21	4	13	5	16	13	7	12	19	12	7	2	3	1	26	1	4	4	1	3	5	8	5	35	3	4	8	6	5	3	1	8	2	13	11	12
11007	2	1	12	12	8	7	2	1	26	3	5	22	5	14	6	1	14	8	13	20	13	8	3	24	2	1	2	5	5	2	4	32	33	6	35	4	2	9	7	6	4	2	9	9	14	1	1
11008	1	2	13	13	9	8	3	2	27	4	6	23	6	1	7	2	15	9	14	21	14	9	23	1	3	26	27	6	6	30	5	1	1	7	1	5	1	10	8	5	6	3	10	1	15	2	2
11009	1	3	14	14	10	9	4	3	9	10	11	24	7	14	8	3	16	10	15	22	15	10	1	24	4	1	1	7	7	1	6	2	2	8	2	6	2	3	9	1	1	4	8	2	16	3	3
11010	2	4	15	4	11	10	5	8	1	10	1	25	8	14	9	4	17	11	16	23	16	11	2	1	5	2	27	8	8	2	7	3	3	9	3	7	3	1	10	5	2	7	1	3	17	4	4
11011	3	2	16	1	12	11	6	1	2	1	2	26	9	1	10	5	17	12	17	24	17	12	23	24	6	3	1	9	9	30	8	4	4	10	4	8	2	2	11	1	3	1	2	9	18	5	5
11012	4	1	3	2	13	12	7	2	3	2	3	12	10	2	11	6	1	13	19	25	18	13	1	1	25	4	2	10	10	30	9	5	5	11	5	9	1	3	12	2	4	2	8	1	19	11	6
11013	5	2	1	3	5	13	8	8	4	3	4	1	11	14	12	7	2	14	1	26	19	14	2	2	1	5	3	28	11	30	10	6	6	12	6	10	2	4	4	3	6	3	1	2	20	1	7
11014	6	2	2	4	1	14	9	1	5	4	5	2	12	14	13	8	3	15	2	20	21	15	3	24	2	6	4	1	12	1	11	7	7	13	7	11	2	5	1	4	1	4	2	9	21	2	8
11015	7	1	3	5	2	15	10	8	6	5	6	3	13	1	14	9	4	18	19	1	1	22	23	1	3	7	5	2	13	2	12	8	8	14	8	1	1	3	2	5	2	5	3	1	22	3	9
11016	8	2	4	6	3	16	11	1	7	6	7	4	14	2	15	10	5	1	1	20	2	1	1	2	4	8	6	3	14	30	13	9	33	15	35	1	2	1	3	6	6	6	4	9	23	4	10
11017	9	3	5	7	4	17	12	2	8	7	8	5	15	3	1	16	6	2	19	1	3	2	2	24	5	26	7	4	15	1	31	10	1	16	1	2	2	2	4	7	1	7	5	1	24	5	11
11018	10	4	6	8	5	18	13	3	9	8	9	6	16	4	2	16	7	3	1	2	4	22	3	24	6	1	8	5	16	2	1	32	2	34	2	3	2	3	1	8	2	8	6	2	10	6	12
11019	11	5	7	9	6	19	14	8	10	9	10	7	17	5	3	1	8	4	2	3	21	1	23	1	7	2	27	6	17	3	2	1	33	1	3	4	1	4	2	9	6	9	7	3	1	11	13
11020	12	6	8	10	7	20	15	1	9	10	11	12	18	6	4	2	9	5	19	4	1	22	1	2	8	3	1	28	18	4	3	2	1	2	4	1	2	5	3	5	1	10	8	4	2	1	14
11021	1	7	9	11	8	21	16	2	9	11	12	1	13	7	5	3	17	6	1	5	2	1	2	3	9	4	2	1	19	30	4	3	2	3	5	1	2	6	4	1	2	11	8	5	3	2	15
11022	1	8	10	12	9	22	17	3	9	12	13	2	1	14	6	4	1	7	2	6	3	2	3	24	25	5	3	2	20	1	5	4	3	34	6	1	1	7	4	2	3	12	1	6	4	3	16
11023	2	9	11	13	5	23	18	4	1	13	14	3	13	1	7	16	2	18	3	7	4	3	4	24	1	6	4	3	21	2	6	5	4	1	7	1	2	8	1	3	4	13	2	7	5	4	12
11024	3	10	12	14	1	24	19	5	2	14	15	12	1	2	15	16	3	1	4	20	5	4	5	1	2	7	5	4	22	3	7	6	33	2	8	2	1	9	2	4	5	14	8	8	6	5	12
11025	4	11	13	15	2	25	20	8	9	15	16	1	2	3	1	1	4	2	5	1	6	5	6	2	25	8	6	28	29	4	8	7	1	3	9	3	2	10	3	5	6	15	1	9	10	6	1
11026	1	12	14	16	3	26	21	1	9	16	17	2	3	4	15	2	5	3	6	20	7	6	7	3	1	9	7	1	29	5	9	8	2	4	10	4	1	11	4	6	7	7	2	9	1	7	2
11027	1	13	15	17	5	27	22	2	1	17	18	3	4	14	1	3	6	4	7	1	8	7	8	4	25	10	8	2	1	6	10	9	3	34	35	5	2	12	5	5	8	1	3	1	2	8	3
11028	1	2	16	18	1	28	23	3	2	18	19	4	13	1	2	4	17	5	8	2	9	8	9	5	1	11	9	28	2	7	11	10	4	1	1	1	1	13	4	1	9	2	4	2	3	9	4
11029	1	1	3	19	2	29	24	4	9	19	20	5	1	2	3	5	17	6	9	3	10	9	10	24	2	12	10	28	3	8	12	11	5	2	2	1	2	14	1	2	6	3	5	3	4	10	12
11030	2	2	1	20	3	30	25	5	1	20	21	6	2	3	15	6	1	7	19	4	11	10	11	1	25	13	11	1	4	30	13	12	33	3	3	2	3	3	2	3	1	4	8	4	5	11	1
11031	3	3	2	21	4	31	26	6	2	21	22	12	3	4	1	7	17	8	19	5	12	22	12	2	1	14	12	2	5	1	14	13	1	4	35	3	4	1	4	4	2	5	1	5	6	11	2
11032	4	4	3	22	5	32	7	7	3	22	23	1	4	5	2	16	1	9	1	6	13	1	23	3	2	15	13	3	6	2	31	14	33	5	1	4	5	3	1	5	3	6	2	6	10	1	3
11033	5	5	3	23	6	33	1	8	4	23	24	2	5	6	3	1	2	10	19	7	14	2	1	24	3	16	14	4	29	3	1	15	33	6	2	5	6	3	2	6	4	7	3	9	1	2	4
11034	6	6	3	24	7	6	2	9	9	24	25	3	6	7	4	2	17	11	1	8	15	3	2	1	4	17	27	5	1	4	2	16	1	7	3	6	7	3	3	7	5	8	4	9	2	3	5
11035	7	7	3	4	8	1	3	10	1	25	26	4	13	8	15	3	1	12	2	9	16	4	3	2	5	18	1	6	2	5	3	32	2	8	4	7	8	1	4	8	6	9	5	9	3	4	6
11036	8	8	3	1	9	2	4	11	2	26	27	5	1	9	1	4	2	18	3	10	17	5	4	3	6	19	2	7	29	30	4	1	33	9	5	8	9	2	1	9	7	10	8	9	4	5	7
11037	1	9	1	2	10	3	5	12	3	27	28	12	2	14	2	5	3	1	4	11	18	22	5	24	7	20	3	8	1	1	5	2	1	10	6	9	10	3	2	10	8	11	1	1	10	6	12
11038	1	10	2	3	11	4	7	13	9	28	11	1	13	1	3	6	4	2	5	12	19	1	6	1	8	21	4	9	2	2	6	3	33	11	7	10	11	4	3	11	9	12	2	2	10	7	12
11039	1	11	3	4	12	5	1	14	1	29	11	2	1	14	4	7	5	3	6	13	20	22	7	2	9	22	5	10	3	3	7	4	1	34	8	11	12	5	4	12	6	13	8	3	1	8	1
11040	1	12	3	5	13	6	7	15	2	30	1	3	2	1	15	8	6	18	7	20	21	1	8	3	10	23	6	11	4	4	8	5	2	1	9	1	13	6	5	13	6	14	1	4	2	9	2
11041	2	13	1	4	5	7	1	16	3	31	11	4	13	2	1	9	7	1	8	1	22	2	9	4	25	24	7	12	5	5	9	6	3	2	10	1	14	3	6	14	6	15	2	5	3	10	3
11042	3	14	2	1	1	6	2	17	9	32	1	5	1	3	2	10	8	18	9	2	23	3	10	5	1	25	8	13	6	30	10	32	4	3	11	2	15	1	7	15	1	16	3	6	10	11	12
11043	4	2	3	2	2	1	3	8	1	33	2	6	2	4	3	11	9	1	10	3	24	4	23	6	2	26	9	14	7	1	11	1	33	4	35	3	16	2	8	5	2	17	4	7	10	12	1
11044	5	1	4	3	3	2	4	1	2	34	11	7	3	5	4	12	10	2	11	4	21	5	1	24	3	26	10	15	8	2	31	2	1	5	1	4	17	3	9	1	6	7	5	8	1	13	2
11045	6	2	5	4	4	3	5	2	3	35	1	8	13	6	5	13	11	3	12	5	21	22	2	1	4	1	11	16	29	3	31	3	2	6	2	5	18	4	10	2	1	7	6	9	2	11	3
11046	7	3	6	5	5	4	6	3	9	36	2	9	1	7	15	16	12	4	19	6	1	1	3	2	5	2	12	17	29	4	1	4	3	7	3	6	19	5	4	3	6	1	7	10	3	1	4
11047	8	2	7	6	6	5	7	4	1	37	3	10	2	8	15	1	13	5	1	7	2	22	4	3	6	3	13	18	1	5	2	5	33	8	35	7	20	6	1	5	1	2	8	11	4	2	5
11048	9	1	8	7	7	6	8	5	2	38	4	11	13	9	1	2	17	6	2	8	3	1	5	4	25	4	27	28	2	6	3	6	1	9	1	8	2	3	2	1	2	3	1	12	5	3	6
11049	10	2	9	8	5	6	9	6	3	10	5	12	1	10	2	3	1	7	3	9	4	22	6	5	25	5	1	1	3	7	4	7	2	10	2	1	1	1	3	2	3	4	2	9	6	4	7
11050	11	3	10	4	1	1	7	7	4	1	6	13	2	11	3	4	2	8	4	10	5	1	7	6	1	6	2	2	29	8	5	32	33	11	3	1	2	2	4	3	4	5	8	1	10	5	8
